column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
scicode/scicode-78,16,0,0.0,0.85,0.33541019662496846,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.33541019662496846,0,0
scicode/scicode-79,16,0,0.0,0.19895831249999998,0.08788978434786857,0.25,0.1875,0.25,0.0,0.25,identity,0.25,0.0625,0,0
scicode/scicode-8,16,0,0.0,0.5125,0.4580870550452174,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
scicode/scicode-80,16,0,0.0,0.2291665,0.1041904306228504,0.285714,0.2071425,0.285714,0.0,0.314286,identity,0.285714,0.07857150000000002,0,0
scicode/scicode-9,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/0,16,0,0.0,0.35,0.4609772228646444,0.0,0.0,1.0,0.0,1.0,identity,0.0,1.0,0,0
seal0/1,16,0,0.0,0.625,0.3665719574653795,0.7,0.35000000000000003,1.0,0.0,1.0,identity,0.7,0.6499999999999999,0,0
seal0/10,16,0,0.0,0.6625,0.38547859862773187,0.9,0.35000000000000003,1.0,0.0,1.0,identity,0.9,0.6499999999999999,0,0
seal0/100,16,0,0.0,0.225,0.22220486043288973,0.2,0.0,0.4,0.0,0.6,identity,0.2,0.4,0,0
seal0/101,16,0,0.0,0.490625,0.32797615671722236,0.4,0.2,0.7625,0.0,1.0,identity,0.4,0.5625,0,0
seal0/102,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/103,16,0,0.0,0.35,0.42720018726587655,0.0,0.0,0.7,0.0,1.0,identity,0.0,0.7,0,0
seal0/104,16,0,0.0,0.8125,0.3276335605520289,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
seal0/105,16,0,0.0,0.6875,0.31598061649411346,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
seal0/106,16,0,0.0,0.725,0.35266839949164713,0.9,0.4,1.0,0.0,1.0,identity,0.9,0.6,0,0
seal0/107,16,0,0.0,0.05,0.1118033988749895,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.1118033988749895,0,0
seal0/108,16,0,0.0,0.38750000000000007,0.3199120973017432,0.4,0.15000000000000002,0.6,0.0,1.0,identity,0.4,0.44999999999999996,0,0
seal0/109,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/11,16,0,0.0,0.671875,0.3061702702337378,0.8,0.55,0.8500000000000001,0.0,1.0,identity,0.8,0.30000000000000004,0,0
seal0/110,16,0,0.0,0.4625,0.38547859862773187,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
seal0/12,16,0,0.0,0.628125,0.38969890219886427,0.7,0.36250000000000004,1.0,0.0,1.0,identity,0.7,0.6375,0,0
seal0/13,16,0,0.0,0.36250000000000004,0.362068708949006,0.30000000000000004,0.0,0.65,0.0,1.0,identity,0.30000000000000004,0.65,0,0
seal0/14,16,0,0.0,0.6125,0.46080771477916904,1.0,0.0,1.0,0.0,1.0,identity,1.0,1.0,0,0
seal0/15,16,0,0.0,0.55,0.37080992435478316,0.6,0.30000000000000004,0.8500000000000001,0.0,1.0,identity,0.6,0.55,0,0
seal0/16,16,0,0.0,0.5499999999999999,0.3905124837953327,0.5,0.2,1.0,0.0,1.0,identity,0.5,0.8,0,0
seal0/17,16,0,0.0,0.65,0.3774917217635375,0.8,0.35000000000000003,1.0,0.0,1.0,identity,0.8,0.6499999999999999,0,0
seal0/18,16,0,0.0,0.5875,0.37728470681966425,0.6,0.2,1.0,0.0,1.0,identity,0.6,0.8,0,0
seal0/19,16,0,0.0,0.6875,0.35333235062756424,0.8,0.35000000000000003,1.0,0.0,1.0,identity,0.8,0.6499999999999999,0,0
seal0/2,16,0,0.0,0.53125,0.3979930118733242,0.65,0.15000000000000002,0.8500000000000001,0.0,1.0,identity,0.65,0.7000000000000001,0,0
seal0/20,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/21,16,0,0.0,0.025,0.06614378277661477,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06614378277661477,0,0
seal0/22,16,0,0.0,0.45,0.4272001872658766,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
seal0/23,16,0,0.0,0.625,0.3992179855667828,0.8,0.30000000000000004,1.0,0.0,1.0,identity,0.8,0.7,0,0
seal0/24,16,0,0.0,0.4,0.43588989435406733,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
seal0/25,16,0,0.0,0.037500000000000006,0.10532687216470449,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.10532687216470449,0,0
seal0/26,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/27,16,0,0.0,0.06875,0.15296547813150524,0.0,0.0,0.0,0.0,0.5,identity,0.0,0.15296547813150524,0,0
seal0/28,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
seal0/29,16,0,0.0,0.025,0.09682458365518543,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.09682458365518543,0,0
seal0/3,16,0,0.0,0.1,0.14142135623730953,0.0,0.0,0.2,0.0,0.4,identity,0.0,0.2,0,0
seal0/30,16,0,0.0,0.125,0.18540496217739158,0.0,0.0,0.4,0.0,0.4,identity,0.0,0.4,0,0
seal0/31,16,0,0.0,0.375,0.3072051431861127,0.2,0.2,0.6,0.0,1.0,identity,0.2,0.39999999999999997,0,0
seal0/32,16,0,0.0,0.590625,0.36064991248439254,0.6,0.2375,1.0,0.0,1.0,identity,0.6,0.7625,0,0
seal0/33,16,0,0.0,0.45,0.3570714214271425,0.4,0.15000000000000002,0.65,0.0,1.0,identity,0.4,0.5,0,0
seal0/34,16,0,0.0,0.1625,0.3018174116912409,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
seal0/35,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/36,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/37,16,0,0.0,0.0875,0.1996089927833914,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.1996089927833914,0,0
seal0/38,16,0,0.0,0.65,0.3570714214271425,0.8,0.35000000000000003,1.0,0.0,1.0,identity,0.8,0.6499999999999999,0,0
seal0/39,16,0,0.0,0.575,0.4293891009329417,0.7,0.15000000000000002,1.0,0.0,1.0,identity,0.7,0.85,0,0
seal0/4,16,0,0.0,0.35000000000000003,0.4092676385936225,0.2,0.0,0.7,0.0,1.0,identity,0.2,0.7,0,0
seal0/40,16,0,0.0,0.728125,0.382413695328763,1.0,0.2375,1.0,0.0,1.0,identity,1.0,0.7625,0,0
seal0/41,16,0,0.0,0.22500000000000003,0.2989565185775349,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
seal0/42,16,0,0.0,0.025,0.06614378277661477,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.06614378277661477,0,0
seal0/43,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
seal0/44,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/45,16,0,0.0,0.3125,0.36033838263498935,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
seal0/46,16,0,0.0,0.35624999999999996,0.3061224224064614,0.2,0.2,0.6,0.0,1.0,identity,0.2,0.39999999999999997,0,0
seal0/47,16,0,0.0,0.346875,0.34617045566454685,0.2,0.0,0.7625,0.0,1.0,identity,0.2,0.7625,0,0
seal0/48,16,0,0.0,0.11249999999999999,0.2117634293262177,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
seal0/49,16,0,0.0,0.625,0.373329613076702,0.8,0.35000000000000003,1.0,0.0,1.0,identity,0.8,0.6499999999999999,0,0
seal0/5,16,0,0.0,0.1875,0.23946555075835024,0.1,0.0,0.25,0.0,0.8,identity,0.1,0.25,0,0
seal0/50,16,0,0.0,0.38749999999999996,0.37728470681966425,0.4,0.0,0.65,0.0,1.0,identity,0.4,0.65,0,0
seal0/51,16,0,0.0,0.7125,0.338886042793149,0.9,0.35000000000000003,1.0,0.2,1.0,identity,0.9,0.6499999999999999,0,0
seal0/52,16,0,0.0,0.08750000000000001,0.14086784586980805,0.0,0.0,0.2,0.0,0.4,identity,0.0,0.2,0,0
seal0/53,16,0,0.0,0.209375,0.29802409193721235,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
seal0/54,16,0,0.0,0.1125,0.22325713874364692,0.0,0.0,0.05,0.0,0.8,identity,0.0,0.05,0,0
seal0/55,16,0,0.0,0.037500000000000006,0.07806247497997998,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.07806247497997998,0,0
seal0/56,16,0,0.0,0.0625,0.15360257159305635,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.15360257159305635,0,0
seal0/57,16,0,0.0,0.328125,0.38485742083919855,0.2,0.0,0.5625,0.0,1.0,identity,0.2,0.5625,0,0
seal0/58,16,0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.15,0,0
seal0/59,16,0,0.0,0.225,0.3230711995830022,0.0,0.0,0.3,0.0,1.0,identity,0.0,0.3,0,0
seal0/6,16,0,0.0,0.115625,0.213394258064738,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
seal0/60,16,0,0.0,0.203125,0.2648518158801257,0.2,0.0,0.21250000000000002,0.0,1.0,identity,0.2,0.21250000000000002,0,0
seal0/61,16,0,0.0,0.32499999999999996,0.39290584113754273,0.1,0.0,0.5,0.0,1.0,identity,0.1,0.5,0,0
seal0/62,16,0,0.0,0.55,0.42720018726587655,0.5,0.15000000000000002,1.0,0.0,1.0,identity,0.5,0.85,0,0
seal0/63,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
seal0/64,16,0,0.0,0.21250000000000002,0.2869560070812249,0.1,0.0,0.25,0.0,1.0,identity,0.1,0.25,0,0
seal0/65,16,0,0.0,0.734375,0.36517065787792974,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
seal0/66,16,0,0.0,0.45,0.39686269665968865,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
seal0/67,16,0,0.0,0.037500000000000006,0.07806247497997998,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.07806247497997998,0,0
seal0/68,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/69,16,0,0.0,0.0625,0.1964529205687714,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.1964529205687714,0,0
seal0/7,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/70,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/71,16,0,0.0,0.25312500000000004,0.286938990684431,0.125,0.0,0.4,0.0,0.8,identity,0.125,0.4,0,0
seal0/72,16,0,0.0,0.1375,0.2976470224947665,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
seal0/73,16,0,0.0,0.4375,0.4648588495446763,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
seal0/74,16,0,0.0,0.675,0.34550687402713137,0.8,0.55,1.0,0.0,1.0,identity,0.8,0.44999999999999996,0,0
seal0/75,16,0,0.0,0.23750000000000002,0.3550968177835448,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
seal0/76,16,0,0.0,0.0875,0.23418742493993994,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.23418742493993994,0,0
seal0/77,16,0,0.0,0.7,0.3674234614174767,0.9,0.4,1.0,0.0,1.0,identity,0.9,0.6,0,0
seal0/78,16,0,0.0,0.7375,0.3515590277606308,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
seal0/79,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/8,16,0,0.0,0.115625,0.1747487035001977,0.0,0.0,0.2,0.0,0.6,identity,0.0,0.2,0,0
seal0/80,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/81,16,0,0.0,0.725,0.373329613076702,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
seal0/82,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/83,16,0,0.0,0.375,0.35266839949164713,0.30000000000000004,0.0,0.65,0.0,1.0,identity,0.30000000000000004,0.65,0,0
seal0/84,16,0,0.0,0.3875,0.3199120973017432,0.4,0.0,0.6,0.0,1.0,identity,0.4,0.6,0,0
seal0/85,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/86,16,0,0.0,0.5375,0.41664583281247397,0.7,0.15000000000000002,1.0,0.0,1.0,identity,0.7,0.85,0,0
seal0/87,16,0,0.0,0.08750000000000001,0.15761900266148116,0.0,0.0,0.05,0.0,0.4,identity,0.0,0.05,0,0
seal0/88,16,0,0.0,0.3,0.39999999999999997,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
seal0/89,16,0,0.0,0.20312500000000003,0.22393410721683288,0.2,0.0,0.4,0.0,0.8,identity,0.2,0.4,0,0
seal0/9,16,0,0.0,0.546875,0.34071099831822277,0.6,0.35000000000000003,0.8,0.0,1.0,identity,0.6,0.45,0,0
seal0/90,16,0,0.0,0.25,0.3427827300200522,0.1,0.0,0.3,0.0,1.0,identity,0.1,0.3,0,0
seal0/91,16,0,0.0,0.625,0.40543186850567137,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
seal0/92,16,0,0.0,0.49375,0.3928561282454431,0.55,0.15000000000000002,0.8500000000000001,0.0,1.0,identity,0.55,0.7000000000000001,0,0
seal0/93,16,0,0.0,0.7124999999999999,0.3314268395890713,0.8,0.55,1.0,0.0,1.0,identity,0.8,0.44999999999999996,0,0
seal0/94,16,0,0.0,0.7,0.3391164991562634,0.8,0.55,1.0,0.0,1.0,identity,0.8,0.44999999999999996,0,0
seal0/95,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
seal0/96,16,0,0.0,0.4,0.3391164991562634,0.4,0.0,0.6,0.0,1.0,identity,0.4,0.6,0,0
seal0/97,16,0,0.0,0.61875,0.33951942138852675,0.7,0.35000000000000003,1.0,0.0,1.0,identity,0.7,0.6499999999999999,0,0
seal0/98,16,0,0.0,0.5,0.3762479235823103,0.5,0.15000000000000002,0.8,0.0,1.0,identity,0.5,0.65,0,0
seal0/99,16,0,0.0,0.1375,0.220439901106855,0.0,0.0,0.2,0.0,0.8,identity,0.0,0.2,0,0
simpleqa/simpleqa-1002,16,0,0.0,0.8624999999999999,0.24206145913796356,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1007,16,0,0.0,0.925,0.24366985862022408,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24366985862022408,0,0
simpleqa/simpleqa-1022,16,0,0.0,0.925,0.17139136501002608,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.17139136501002608,0,0
simpleqa/simpleqa-1031,16,0,0.0,0.875,0.24366985862022408,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1078,16,0,0.0,0.625,0.35266839949164713,0.6,0.4,1.0,0.0,1.0,identity,0.6,0.6,0,0
simpleqa/simpleqa-1102,16,0,0.0,0.975,0.06614378277661474,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.06614378277661474,0,0
simpleqa/simpleqa-1120,16,0,0.0,0.7875,0.31991209730174314,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-1219,16,0,0.0,0.6125,0.44423389109792155,0.9,0.0,1.0,0.0,1.0,identity,0.9,1.0,0,0
simpleqa/simpleqa-124,16,0,0.0,0.825,0.29895651857753497,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1249,16,0,0.0,0.6625,0.4044672421840859,0.9,0.35000000000000003,1.0,0.0,1.0,identity,0.9,0.6499999999999999,0,0
simpleqa/simpleqa-125,16,0,0.0,0.85,0.25980762113533157,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1257,16,0,0.0,0.8625,0.2803457686500726,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
simpleqa/simpleqa-1271,16,0,0.0,0.9125,0.2117634293262177,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2117634293262177,0,0
simpleqa/simpleqa-1279,16,0,0.0,0.8250000000000001,0.27271780286589287,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-129,16,0,0.0,0.925,0.1713913650100261,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.1713913650100261,0,0
simpleqa/simpleqa-131,16,0,0.0,0.825,0.2904737509655563,1.0,0.75,1.0,0.2,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-1310,16,0,0.0,0.9375,0.1964529205687714,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1964529205687714,0,0
simpleqa/simpleqa-1321,16,0,0.0,0.7,0.4301162633521313,1.0,0.30000000000000004,1.0,0.0,1.0,identity,1.0,0.7,0,0
simpleqa/simpleqa-1335,16,0,0.0,0.8875,0.1996089927833914,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1339,16,0,0.0,0.25,0.304138126514911,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
simpleqa/simpleqa-1351,16,0,0.0,0.8999999999999999,0.23452078799117146,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.23452078799117146,0,0
simpleqa/simpleqa-1375,16,0,0.0,0.7125,0.35333235062756424,0.8,0.55,1.0,0.0,1.0,identity,0.8,0.44999999999999996,0,0
simpleqa/simpleqa-1378,16,0,0.0,0.7625,0.34072532926097526,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-140,16,0,0.0,0.675,0.4115519408288582,1.0,0.35000000000000003,1.0,0.0,1.0,identity,1.0,0.6499999999999999,0,0
simpleqa/simpleqa-1417,16,0,0.0,0.7875,0.31991209730174314,1.0,0.4,1.0,0.2,1.0,identity,1.0,0.6,0,0
simpleqa/simpleqa-1439,16,0,0.0,0.6000000000000001,0.406201920231798,0.7,0.2,1.0,0.0,1.0,identity,0.7,0.8,0,0
simpleqa/simpleqa-1451,16,0,0.0,0.5875,0.44982635538616456,0.9,0.15000000000000002,1.0,0.0,1.0,identity,0.9,0.85,0,0
simpleqa/simpleqa-1453,16,0,0.0,0.925,0.1984313483298443,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1984313483298443,0,0
simpleqa/simpleqa-1471,16,0,0.0,0.8,0.33166247903554,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-1498,16,0,0.0,0.85,0.2783882181415011,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1641,16,0,0.0,0.6875,0.36721077053920953,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
simpleqa/simpleqa-1653,16,0,0.0,0.475,0.3230711995830022,0.4,0.2,0.8,0.0,1.0,identity,0.4,0.6000000000000001,0,0
simpleqa/simpleqa-1680,16,0,0.0,0.6625,0.378937659780603,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
simpleqa/simpleqa-1705,16,0,0.0,0.6875,0.3461845606031557,0.8,0.55,1.0,0.0,1.0,identity,0.8,0.44999999999999996,0,0
simpleqa/simpleqa-173,16,0,0.0,0.8125,0.2955397604384222,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1749,16,0,0.0,0.0125,0.04841229182759271,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.04841229182759271,0,0
simpleqa/simpleqa-1759,16,0,0.0,0.8875,0.2117634293262177,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1767,16,0,0.0,0.875,0.29895651857753497,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29895651857753497,0,0
simpleqa/simpleqa-1788,16,0,0.0,0.85,0.27838821814150105,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-18,16,0,0.0,0.7375,0.35859970719452633,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-180,16,0,0.0,0.875,0.21065374432940895,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-1807,16,0,0.0,0.7,0.406201920231798,1.0,0.35000000000000003,1.0,0.0,1.0,identity,1.0,0.6499999999999999,0,0
simpleqa/simpleqa-1825,16,0,0.0,0.7875000000000001,0.2689679348918752,0.8,0.75,1.0,0.0,1.0,identity,0.8,0.25,0,0
simpleqa/simpleqa-1833,16,0,0.0,0.9375,0.1964529205687714,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1964529205687714,0,0
simpleqa/simpleqa-1834,16,0,0.0,0.8,0.3674234614174767,1.0,0.9,1.0,0.0,1.0,identity,1.0,0.09999999999999998,0,0
simpleqa/simpleqa-1837,16,0,0.0,0.8125,0.2955397604384222,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-1848,16,0,0.0,0.7375,0.35859970719452633,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-188,16,0,0.0,0.925,0.17139136501002608,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.17139136501002608,0,0
simpleqa/simpleqa-193,16,0,0.0,0.9875,0.0484122918275927,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.0484122918275927,0,0
simpleqa/simpleqa-1944,16,0,0.0,0.85,0.2958039891549808,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
simpleqa/simpleqa-1957,16,0,0.0,0.7875,0.31991209730174314,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-1970,16,0,0.0,0.9875,0.0484122918275927,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.0484122918275927,0,0
simpleqa/simpleqa-1971,16,0,0.0,0.8875,0.2232571387436469,1.0,0.95,1.0,0.2,1.0,identity,1.0,0.050000000000000044,0,0
simpleqa/simpleqa-1989,16,0,0.0,0.8,0.28284271247461906,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
simpleqa/simpleqa-1998,16,0,0.0,0.875,0.24366985862022408,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-20,16,0,0.0,0.8875,0.299739470207045,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.299739470207045,0,0
simpleqa/simpleqa-2000,16,0,0.0,0.875,0.2817356917396161,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2817356917396161,0,0
simpleqa/simpleqa-2018,16,0,0.0,0.7875000000000001,0.31199959935871713,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-2072,16,0,0.0,0.9125,0.25464435984329203,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.25464435984329203,0,0
simpleqa/simpleqa-2074,16,0,0.0,0.6000000000000001,0.43588989435406733,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
simpleqa/simpleqa-2089,16,0,0.0,0.8875,0.1996089927833914,1.0,0.9,1.0,0.4,1.0,identity,1.0,0.09999999999999998,0,0
simpleqa/simpleqa-209,16,0,0.0,0.85,0.2783882181415011,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-2181,16,0,0.0,0.8625,0.3059309562630105,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3059309562630105,0,0
simpleqa/simpleqa-2192,16,0,0.0,0.8625,0.19645292056877137,1.0,0.75,1.0,0.4,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-2203,16,0,0.0,0.75,0.3905124837953327,1.0,0.7000000000000001,1.0,0.0,1.0,identity,1.0,0.29999999999999993,0,0
simpleqa/simpleqa-221,16,0,0.0,0.75,0.37080992435478316,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
simpleqa/simpleqa-2237,16,0,0.0,0.5874999999999999,0.4151430476353904,0.7,0.2,1.0,0.0,1.0,identity,0.7,0.8,0,0
simpleqa/simpleqa-2262,16,0,0.0,0.9,0.25495097567963926,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.25495097567963926,0,0
simpleqa/simpleqa-2279,16,0,0.0,0.85,0.2692582403567252,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-2284,16,0,0.0,0.3,0.324037034920393,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
simpleqa/simpleqa-2304,16,0,0.0,0.825,0.3381937314617171,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
simpleqa/simpleqa-2305,16,0,0.0,0.8,0.3,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-2315,16,0,0.0,0.8625,0.29764702249476643,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
simpleqa/simpleqa-2318,16,0,0.0,0.825,0.3230711995830021,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-2347,16,0,0.0,0.8624999999999999,0.2712816801776338,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
simpleqa/simpleqa-2349,16,0,0.0,0.6625,0.3515590277606308,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
simpleqa/simpleqa-2404,16,0,0.0,0.825,0.26339134382131846,1.0,0.75,1.0,0.2,1.0,identity,1.0,0.25,0,0
simpleqa/simpleqa-2432,16,0,0.0,0.8875,0.2735758578529911,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2735758578529911,0,0
simpleqa/simpleqa-2453,16,0,0.0,0.7625,0.34798527267687634,1.0,0.7000000000000001,1.0,0.0,1.0,identity,1.0,0.29999999999999993,0,0
simpleqa/simpleqa-2458,16,0,0.0,0.9375,0.15360257159305635,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.15360257159305635,0,0
simpleqa/simpleqa-2478,16,0,0.0,0.7250000000000001,0.3799671038392666,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
simpleqa/simpleqa-2517,16,0,0.0,0.8625,0.2976470224947665,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
simpleqa/simpleqa-2530,16,0,0.0,0.925,0.24366985862022408,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24366985862022408,0,0
